Generation,Selected,Tie,MinFailed,MinEmpty,Minimized,SameMin,Archived,Time,ReadabilityScores,Goal
11,3,true,0,0,3,false,0,419,5-2-6,Weak Mutation 73: com.org.apache.commons.collections.primitives.ArrayIntList.removeElementAt(I)I:131 - InsertUnaryOp IINC -1 numtomove
11,3,true,0,0,3,false,0,172,2-5-5,Weak Mutation 131: com.org.apache.commons.collections.primitives.ArrayIntList.add(II)V:162 - ReplaceArithmeticOperator - -> *
11,4,true,0,0,1,true,0,0,,com.org.apache.commons.collections.primitives.ArrayIntList.checkRangeIncludingEndpoint(I)V: Line 211
11,4,true,0,0,2,false,0,180,5-5,com.org.apache.commons.collections.primitives.ArrayIntList.checkRange(I)V: Line 205
211,4,true,0,0,4,false,0,221,8-4-7-3,Weak Mutation 83: com.org.apache.commons.collections.primitives.ArrayIntList.removeElementAt(I)I:134 - ReplaceVariable oldval -> index
211,4,true,0,0,4,false,0,172,5-7-8-8,Weak Mutation 159: com.org.apache.commons.collections.primitives.ArrayIntList.add(II)V:164 - ReplaceVariable element -> index
211,4,true,0,0,1,true,0,0,,com.org.apache.commons.collections.primitives.ArrayIntList.checkRangeIncludingEndpoint(I)V: Line 211
211,4,true,0,0,1,true,0,0,,com.org.apache.commons.collections.primitives.ArrayIntList.checkRange(I)V: Line 205
211,4,true,0,0,1,true,0,0,,Weak Mutation 217: com.org.apache.commons.collections.primitives.ArrayIntList.ensureCapacity(I)V:181 - InsertUnaryOp IINC -1 newcap
211,4,true,0,0,1,true,0,0,,Weak Mutation 216: com.org.apache.commons.collections.primitives.ArrayIntList.ensureCapacity(I)V:181 - InsertUnaryOp IINC 1 newcap
211,4,true,0,0,1,true,0,0,,Weak Mutation 215: com.org.apache.commons.collections.primitives.ArrayIntList.ensureCapacity(I)V:181 - InsertUnaryOp Negation of newcap
211,4,true,0,0,1,true,0,0,,Weak Mutation 273: com.org.apache.commons.collections.primitives.ArrayIntList.checkRangeIncludingEndpoint(I)V:208 - ReplaceComparisonOperator <= -> <
211,4,true,0,0,2,false,0,131,4-6,com.org.apache.commons.collections.primitives.ArrayIntList.checkRangeIncludingEndpoint(I)V: I7 Branch 9 IF_ICMPLE L208 - true
411,4,true,0,0,4,false,4,0,,Weak Mutation 83: com.org.apache.commons.collections.primitives.ArrayIntList.removeElementAt(I)I:134 - ReplaceVariable oldval -> index
411,4,true,0,0,4,false,4,0,,Weak Mutation 82: com.org.apache.commons.collections.primitives.ArrayIntList.removeElementAt(I)I:134 - ReplaceVariable oldval -> numtomove
411,4,true,0,0,3,false,3,0,,Weak Mutation 46: com.org.apache.commons.collections.primitives.ArrayIntList.removeElementAt(I)I:130 - ReplaceVariable numtomove -> oldval
411,4,true,0,0,3,false,3,0,,Weak Mutation 33: com.org.apache.commons.collections.primitives.ArrayIntList.removeElementAt(I)I:129 - ReplaceVariable index -> oldval
411,4,true,0,0,4,false,3,73,7,Weak Mutation 159: com.org.apache.commons.collections.primitives.ArrayIntList.add(II)V:164 - ReplaceVariable element -> index
411,4,true,0,0,1,true,0,0,,com.org.apache.commons.collections.primitives.ArrayIntList.checkRangeIncludingEndpoint(I)V: Line 211
411,4,true,0,0,2,false,2,0,,com.org.apache.commons.collections.primitives.ArrayIntList.checkRange(I)V: Line 205
411,4,true,0,0,1,true,0,0,,Weak Mutation 217: com.org.apache.commons.collections.primitives.ArrayIntList.ensureCapacity(I)V:181 - InsertUnaryOp IINC -1 newcap
