G0,G1
9.04109589041096,13.25
9.666666666666666,13.6
9.628571428571428,13.5
9.352941176470589,13.5
9.518518518518519,12.333333333333334
10.102941176470589,13.5
9.3625,13.0
9.493827160493828,13.75
9.905882352941177,13.75
9.759036144578314,13.4
9.029411764705882,11.538461538461538
9.956521739130435,11.857142857142858
9.569620253164556,12.727272727272727
9.083333333333334,14.142857142857142
9.402439024390244,12.727272727272727
9.644736842105264,12.23076923076923
9.609756097560975,12.8
8.891891891891891,13.454545454545455
9.445945945945946,13.666666666666666
9.6625,14.0
9.597402597402597,14.0
9.578313253012048,12.0
9.703703703703704,12.4
10.19767441860465,12.4
9.195402298850574,13.0
9.518518518518519,11.0
9.560975609756097,12.777777777777779
9.342105263157896,14.2
9.645569620253164,13.333333333333334
9.731707317073171,12.0
